id,age,city,channel,score,flag,region,sku,qty,price,day,note
309,27,guangzhou,web,3.00,false,chengdu,SKU-029,6,18.90,2026-01-02,ok
310,28,chengdu,app,3.33,true,hangzhou,SKU-030,7,19.90,2026-01-03,ok
311,29,hangzhou,retail,3.67,false,hangzhou,SKU-031,8,20.90,2026-01-04,ok
312,30,beijing,web,4.00,true,beijing,SKU-032,1,21.90,2026-01-05,ok
313,31,shanghai,app,4.33,false,beijing,SKU-033,2,22.90,2026-01-06,ok
314,32,shenzhen,retail,4.67,true,shanghai,SKU-034,3,23.90,2026-01-07,ok
315,33,guangzhou,web,5.00,false,shanghai,SKU-035,4,24.90,2026-01-08,ok
316,34,chengdu,app,5.33,true,shenzhen,SKU-036,5,25.90,2026-01-09,ok
317,35,hangzhou,retail,5.67,false,shenzhen,SKU-037,6,26.90,2026-01-10,ok
318,36,beijing,web,6.00,true,guangzhou,SKU-038,7,27.90,2026-01-11,ok
319,37,shanghai,app,6.33,false,guangzhou,SKU-039,8,28.90,2026-01-12,ok
320,38,shenzhen,retail,6.67,true,chengdu,SKU-000,1,9.90,2026-01-13,ok
321,39,guangzhou,web,7.00,false,chengdu,SKU-001,2,10.90,2026-01-14,ok
322,40,chengdu,app,7.33,true,hangzhou,SKU-002,3,11.90,2026-01-15,ok
323,41,hangzhou,retail,7.67,false,hangzhou,SKU-003,4,12.90,2026-01-16,ok
324,42,beijing,web,8.00,true,beijing,SKU-004,5,13.90,2026-01-17,ok
325,43,shanghai,app,8.33,false,beijing,SKU-005,6,14.90,2026-01-18,ok
326,44,shenzhen,retail,8.67,true,shanghai,SKU-006,7,15.90,2026-01-19,ok
327,45,guangzhou,web,9.00,false,shanghai,SKU-007,8,16.90,2026-01-20,ok
328,46,chengdu,app,9.33,true,shenzhen,SKU-008,1,17.90,2026-01-21,ok
329,47,hangzhou,retail,9.67,false,shenzhen,SKU-009,2,18.90,2026-01-22,ok
330,48,beijing,web,10.00,true,guangzhou,SKU-010,3,19.90,2026-01-23,ok
331,49,shanghai,app,10.33,false,guangzhou,SKU-011,4,20.90,2026-01-24,ok
332,50,shenzhen,retail,10.67,true,chengdu,SKU-012,5,21.90,2026-01-25,ok
333,51,guangzhou,web,11.00,false,chengdu,SKU-013,6,22.90,2026-01-26,ok
334,52,chengdu,app,11.33,true,hangzhou,SKU-014,7,23.90,2026-01-27,ok
335,53,hangzhou,retail,11.67,false,hangzhou,SKU-015,8,24.90,2026-01-28,ok
336,54,beijing,web,12.00,true,beijing,SKU-016,1,25.90,2026-01-01,ok
337,55,shanghai,app,12.33,false,beijing,SKU-017,2,26.90,2026-01-02,ok
338,56,shenzhen,retail,12.67,true,shanghai,SKU-018,3,27.90,2026-01-03,ok
339,57,guangzhou,web,13.00,false,shanghai,SKU-019,4,28.90,2026-01-04,ok
340,58,chengdu,app,13.33,true,shenzhen,SKU-020,5,9.90,2026-01-05,ok
341,59,hangzhou,retail,13.67,false,shenzhen,SKU-021,6,10.90,2026-01-06,ok
342,60,beijing,web,14.00,true,guangzhou,SKU-022,7,11.90,2026-01-07,ok
343,61,shanghai,app,14.33,false,guangzhou,SKU-023,8,12.90,2026-01-08,ok
344,62,shenzhen,retail,14.67,true,chengdu,SKU-024,1,13.90,2026-01-09,ok
345,63,guangzhou,web,15.00,false,chengdu,SKU-025,2,14.90,2026-01-10,ok
346,64,chengdu,app,15.33,true,hangzhou,SKU-026,3,15.90,2026-01-11,ok
347,65,hangzhou,retail,15.67,false,hangzhou,SKU-027,4,16.90,2026-01-12,ok
348,66,beijing,web,16.00,true,beijing,SKU-028,5,17.90,2026-01-13,ok
349,67,shanghai,app,16.33,false,beijing,SKU-029,6,18.90,2026-01-14,ok
350,18,shenzhen,retail,16.67,true,shanghai,SKU-030,7,19.90,2026-01-15,ok
351,19,guangzhou,web,17.00,false,shanghai,SKU-031,8,20.90,2026-01-16,ok
352,20,chengdu,app,17.33,true,shenzhen,SKU-032,1,21.90,2026-01-17,ok
353,21,hangzhou,retail,17.67,false,shenzhen,SKU-033,2,22.90,2026-01-18,ok
354,22,beijing,web,18.00,true,guangzhou,SKU-034,3,23.90,2026-01-19,ok
355,23,shanghai,app,18.33,false,guangzhou,SKU-035,4,24.90,2026-01-20,ok
356,24,shenzhen,retail,18.67,true,chengdu,SKU-036,5,25.90,2026-01-21,ok
357,25,guangzhou,web,19.00,false,chengdu,SKU-037,6,26.90,2026-01-22,ok
358,26,chengdu,app,19.33,true,hangzhou,SKU-038,7,27.90,2026-01-23,ok
359,27,hangzhou,retail,19.67,false,hangzhou,SKU-039,8,28.90,2026-01-24,ok
360,28,beijing,web,20.00,true,beijing,SKU-000,1,9.90,2026-01-25,ok
361,29,shanghai,app,20.33,false,beijing,SKU-001,2,10.90,2026-01-26,ok
362,30,shenzhen,retail,20.67,true,shanghai,SKU-002,3,11.90,2026-01-27,ok
363,31,guangzhou,web,21.00,false,shanghai,SKU-003,4,12.90,2026-01-28,ok
364,32,chengdu,app,21.33,true,shenzhen,SKU-004,5,13.90,2026-01-01,ok
365,33,hangzhou,retail,21.67,false,shenzhen,SKU-005,6,14.90,2026-01-02,ok
366,34,beijing,web,22.00,true,guangzhou,SKU-006,7,15.90,2026-01-03,ok
367,35,shanghai,app,22.33,false,guangzhou,SKU-007,8,16.90,2026-01-04,ok
368,36,shenzhen,retail,22.67,true,chengdu,SKU-008,1,17.90,2026-01-05,ok
369,37,guangzhou,web,23.00,false,chengdu,SKU-009,2,18.90,2026-01-06,ok
370,38,chengdu,app,23.33,true,hangzhou,SKU-010,3,19.90,2026-01-07,ok
371,39,hangzhou,retail,23.67,false,hangzhou,SKU-011,4,20.90,2026-01-08,ok
372,40,beijing,web,24.00,true,beijing,SKU-012,5,21.90,2026-01-09,ok
373,41,shanghai,app,24.33,false,beijing,SKU-013,6,22.90,2026-01-10,ok
374,42,shenzhen,retail,24.67,true,shanghai,SKU-014,7,23.90,2026-01-11,ok
375,43,guangzhou,web,25.00,false,shanghai,SKU-015,8,24.90,2026-01-12,ok
376,44,chengdu,app,25.33,true,shenzhen,SKU-016,1,25.90,2026-01-13,ok
377,45,hangzhou,retail,25.67,false,shenzhen,SKU-017,2,26.90,2026-01-14,ok
378,46,beijing,web,26.00,true,guangzhou,SKU-018,3,27.90,2026-01-15,ok
379,47,shanghai,app,26.33,false,guangzhou,SKU-019,4,28.90,2026-01-16,ok
380,48,shenzhen,retail,26.67,true,chengdu,SKU-020,5,9.90,2026-01-17,ok
381,49,guangzhou,web,27.00,false,chengdu,SKU-021,6,10.90,2026-01-18,ok
382,50,chengdu,app,27.33,true,hangzhou,SKU-022,7,11.90,2026-01-19,ok
383,51,hangzhou,retail,27.67,false,hangzhou,SKU-023,8,12.90,2026-01-20,ok
384,52,beijing,web,28.00,true,beijing,SKU-024,1,13.90,2026-01-21,ok
385,53,shanghai,app,28.33,false,beijing,SKU-025,2,14.90,2026-01-22,ok
386,54,shenzhen,retail,28.67,true,shanghai,SKU-026,3,15.90,2026-01-23,ok
387,55,guangzhou,web,29.00,false,shanghai,SKU-027,4,16.90,2026-01-24,ok
388,56,chengdu,app,29.33,true,shenzhen,SKU-028,5,17.90,2026-01-25,ok
389,57,hangzhou,retail,29.67,false,shenzhen,SKU-029,6,18.90,2026-01-26,ok
390,58,beijing,web,30.00,true,guangzhou,SKU-030,7,19.90,2026-01-27,ok
391,59,shanghai,app,30.33,false,guangzhou,SKU-031,8,20.90,2026-01-28,ok
392,60,shenzhen,retail,30.67,true,chengdu,SKU-032,1,21.90,2026-01-01,ok
393,61,guangzhou,web,31.00,false,chengdu,SKU-033,2,22.90,2026-01-02,ok
394,62,chengdu,app,31.33,true,hangzhou,SKU-034,3,23.90,2026-01-03,ok
395,63,hangzhou,retail,31.67,false,hangzhou,SKU-035,4,24.90,2026-01-04,ok
396,64,beijing,web,32.00,true,beijing,SKU-036,5,25.90,2026-01-05,ok
397,65,shanghai,app,32.33,false,beijing,SKU-037,6,26.90,2026-01-06,ok
398,66,shenzhen,retail,32.67,true,shanghai,SKU-038,7,27.90,2026-01-07,ok
399,67,guangzhou,web,33.00,false,shanghai,SKU-039,8,28.90,2026-01-08,ok
400,18,chengdu,app,0.00,true,shenzhen,SKU-000,1,9.90,2026-01-09,ok
401,19,hangzhou,retail,0.33,false,shenzhen,SKU-001,2,10.90,2026-01-10,ok
402,20,beijing,web,0.67,true,guangzhou,SKU-002,3,11.90,2026-01-11,ok
403,21,shanghai,app,1.00,false,guangzhou,SKU-003,4,12.90,2026-01-12,ok
404,22,shenzhen,retail,1.33,true,chengdu,SKU-004,5,13.90,2026-01-13,ok
405,23,guangzhou,web,1.67,false,chengdu,SKU-005,6,14.90,2026-01-14,ok
406,24,chengdu,app,2.00,true,hangzhou,SKU-006,7,15.90,2026-01-15,ok
407,25,hangzhou,retail,2.33,false,hangzhou,SKU-007,8,16.90,2026-01-16,ok
408,26,beijing,web,2.67,true,beijing,SKU-008,1,17.90,2026-01-17,ok
409,27,shanghai,app,3.00,false,beijing,SKU-009,2,18.90,2026-01-18,ok
410,28,shenzhen,retail,3.33,true,shanghai,SKU-010,3,19.90,2026-01-19,ok
411,29,guangzhou,web,3.67,false,shanghai,SKU-011,4,20.90,2026-01-20,ok
412,30,chengdu,app,4.00,true,shenzhen,SKU-012,5,21.90,2026-01-21,ok
413,31,hangzhou,retail,4.33,false,shenzhen,SKU-013,6,22.90,2026-01-22,ok
414,32,beijing,web,4.67,true,guangzhou,SKU-014,7,23.90,2026-01-23,ok
415,33,shanghai,app,5.00,false,guangzhou,SKU-015,8,24.90,2026-01-24,ok
416,34,shenzhen,retail,5.33,true,chengdu,SKU-016,1,25.90,2026-01-25,ok
417,35,guangzhou,web,5.67,false,chengdu,SKU-017,2,26.90,2026-01-26,ok
418,36,chengdu,app,6.00,true,hangzhou,SKU-018,3,27.90,2026-01-27,ok
419,37,hangzhou,retail,6.33,false,hangzhou,SKU-019,4,28.90,2026-01-28,ok
420,38,beijing,web,6.67,true,beijing,SKU-020,5,9.90,2026-01-01,ok
421,39,shanghai,app,7.00,false,beijing,SKU-021,6,10.90,2026-01-02,ok
422,40,shenzhen,retail,7.33,true,shanghai,SKU-022,7,11.90,2026-01-03,ok
423,41,guangzhou,web,7.67,false,shanghai,SKU-023,8,12.90,2026-01-04,ok
424,42,chengdu,app,8.00,true,shenzhen,SKU-024,1,13.90,2026-01-05,ok
425,43,hangzhou,retail,8.33,false,shenzhen,SKU-025,2,14.90,2026-01-06,ok
426,44,beijing,web,8.67,true,guangzhou,SKU-026,3,15.90,2026-01-07,ok
427,45,shanghai,app,9.00,false,guangzhou,SKU-027,4,16.90,2026-01-08,ok
428,46,shenzhen,retail,9.33,true,chengdu,SKU-028,5,17.90,2026-01-09,ok
429,47,guangzhou,web,9.67,false,chengdu,SKU-029,6,18.90,2026-01-10,ok
430,48,chengdu,app,10.00,true,hangzhou,SKU-030,7,19.90,2026-01-11,ok
431,49,hangzhou,retail,10.33,false,hangzhou,SKU-031,8,20.90,2026-01-12,ok
432,50,beijing,web,10.67,true,beijing,SKU-032,1,21.90,2026-01-13,ok
433,51,shanghai,app,11.00,false,beijing,SKU-033,2,22.90,2026-01-14,ok
434,52,shenzhen,retail,11.33,true,shanghai,SKU-034,3,23.90,2026-01-15,ok
435,53,guangzhou,web,11.67,false,shanghai,SKU-035,4,24.90,2026-01-16,ok
436,54,chengdu,app,12.00,true,shenzhen,SKU-036,5,25.90,2026-01-17,ok
437,55,hangzhou,retail,12.33,false,shenzhen,SKU-037,6,26.90,2026-01-18,ok
438,56,beijing,web,12.67,true,guangzhou,SKU-038,7,27.90,2026-01-19,ok
439,57,shanghai,app,13.00,false,guangzhou,SKU-039,8,28.90,2026-01-20,ok
440,58,shenzhen,retail,13.33,true,chengdu,SKU-000,1,9.90,2026-01-21,ok
441,59,guangzhou,web,13.67,false,chengdu,SKU-001,2,10.90,2026-01-22,ok
442,60,chengdu,app,14.00,true,hangzhou,SKU-002,3,11.90,2026-01-23,ok
443,61,hangzhou,retail,14.33,false,hangzhou,SKU-003,4,12.90,2026-01-24,ok
444,62,beijing,web,14.67,true,beijing,SKU-004,5,13.90,2026-01-25,ok
445,63,shanghai,app,15.00,false,beijing,SKU-005,6,14.90,2026-01-26,ok
446,64,shenzhen,retail,15.33,true,shanghai,SKU-006,7,15.90,2026-01-27,ok
447,65,guangzhou,web,15.67,false,shanghai,SKU-007,8,16.90,2026-01-28,ok
448,66,chengdu,app,16.00,true,shenzhen,SKU-008,1,17.90,2026-01-01,ok
449,67,hangzhou,retail,16.33,false,shenzhen,SKU-009,2,18.90,2026-01-02,ok
450,18,beijing,web,16.67,true,guangzhou,SKU-010,3,19.90,2026-01-03,ok
451,19,shanghai,app,17.00,false,guangzhou,SKU-011,4,20.90,2026-01-04,ok
452,20,shenzhen,retail,17.33,true,chengdu,SKU-012,5,21.90,2026-01-05,ok
453,21,guangzhou,web,17.67,false,chengdu,SKU-013,6,22.90,2026-01-06,ok
454,22,chengdu,app,18.00,true,hangzhou,SKU-014,7,23.90,2026-01-07,ok
455,23,hangzhou,retail,18.33,false,hangzhou,SKU-015,8,24.90,2026-01-08,ok
456,24,beijing,web,18.67,true,beijing,SKU-016,1,25.90,2026-01-09,ok
457,25,shanghai,app,19.00,false,beijing,SKU-017,2,26.90,2026-01-10,ok
458,26,shenzhen,retail,19.33,true,shanghai,SKU-018,3,27.90,2026-01-11,ok
459,27,guangzhou,web,19.67,false,shanghai,SKU-019,4,28.90,2026-01-12,ok
460,28,chengdu,app,20.00,true,shenzhen,SKU-020,5,9.90,2026-01-13,ok
461,29,hangzhou,retail,20.33,false,shenzhen,SKU-021,6,10.90,2026-01-14,ok
462,30,beijing,web,20.67,true,guangzhou,SKU-022,7,11.90,2026-01-15,ok
463,31,shanghai,app,21.00,false,guangzhou,SKU-023,8,12.90,2026-01-16,ok
464,32,shenzhen,retail,21.33,true,chengdu,SKU-024,1,13.90,2026-01-17,ok
465,33,guangzhou,web,21.67,false,chengdu,SKU-025,2,14.90,2026-01-18,ok
466,34,chengdu,app,22.00,true,hangzhou,SKU-026,3,15.90,2026-01-19,ok
467,35,hangzhou,retail,22.33,false,hangzhou,SKU-027,4,16.90,2026-01-20,ok
468,36,beijing,web,22.67,true,beijing,SKU-028,5,17.90,2026-01-21,ok
469,37,shanghai,app,23.00,false,beijing,SKU-029,6,18.90,2026-01-22,ok
470,38,shenzhen,retail,23.33,true,shanghai,SKU-030,7,19.90,2026-01-23,ok
471,39,guangzhou,web,23.67,false,shanghai,SKU-031,8,20.90,2026-01-24,ok
472,40,chengdu,app,24.00,true,shenzhen,SKU-032,1,21.90,2026-01-25,ok
473,41,hangzhou,retail,24.33,false,shenzhen,SKU-033,2,22.90,2026-01-26,ok
474,42,beijing,web,24.67,true,guangzhou,SKU-034,3,23.90,2026-01-27,ok
475,43,shanghai,app,25.00,false,guangzhou,SKU-035,4,24.90,2026-01-28,ok
476,44,shenzhen,retail,25.33,true,chengdu,SKU-036,5,25.90,2026-01-01,ok
477,45,guangzhou,web,25.67,false,chengdu,SKU-037,6,26.90,2026-01-02,ok
478,46,chengdu,app,26.00,true,hangzhou,SKU-038,7,27.90,2026-01-03,ok
479,47,hangzhou,retail,26.33,false,hangzhou,SKU-039,8,28.90,2026-01-04,ok
480,48,beijing,web,26.67,true,beijing,SKU-000,1,9.90,2026-01-05,ok
481,49,shanghai,app,27.00,false,beijing,SKU-001,2,10.90,2026-01-06,ok
482,50,shenzhen,retail,27.33,true,shanghai,SKU-002,3,11.90,2026-01-07,ok
483,51,guangzhou,web,27.67,false,shanghai,SKU-003,4,12.90,2026-01-08,ok
484,52,chengdu,app,28.00,true,shenzhen,SKU-004,5,13.90,2026-01-09,ok
485,53,hangzhou,retail,28.33,false,shenzhen,SKU-005,6,14.90,2026-01-10,ok
486,54,beijing,web,28.67,true,guangzhou,SKU-006,7,15.90,2026-01-11,ok
487,55,shanghai,app,29.00,false,guangzhou,SKU-007,8,16.90,2026-01-12,ok
488,56,shenzhen,retail,29.33,true,chengdu,SKU-008,1,17.90,2026-01-13,ok
489,57,guangzhou,web,29.67,false,chengdu,SKU-009,2,18.90,2026-01-14,ok
490,58,chengdu,app,30.00,true,hangzhou,SKU-010,3,19.90,2026-01-15,ok
491,59,hangzhou,retail,30.33,false,hangzhou,SKU-011,4,20.90,2026-01-16,ok
492,60,beijing,web,30.67,true,beijing,SKU-012,5,21.90,2026-01-17,ok
493,61,shanghai,app,31.00,false,beijing,SKU-013,6,22.90,2026-01-18,ok
494,62,shenzhen,retail,31.33,true,shanghai,SKU-014,7,23.90,2026-01-19,ok
495,63,guangzhou,web,31.67,false,shanghai,SKU-015,8,24.90,2026-01-20,ok
496,64,chengdu,app,32.00,true,shenzhen,SKU-016,1,25.90,2026-01-21,ok
497,65,hangzhou,retail,32.33,false,shenzhen,SKU-017,2,26.90,2026-01-22,ok
498,66,beijing,web,32.67,true,guangzhou,SKU-018,3,27.90,2026-01-23,ok
499,67,shanghai,app,33.00,false,guangzhou,SKU-019,4,28.90,2026-01-24,ok
500,18,shenzhen,retail,0.00,true,chengdu,SKU-020,5,9.90,2026-01-25,ok
501,19,guangzhou,web,0.33,false,chengdu,SKU-021,6,10.90,2026-01-26,ok
502,20,chengdu,app,0.67,true,hangzhou,SKU-022,7,11.90,2026-01-27,ok
503,21,hangzhou,retail,1.00,false,hangzhou,SKU-023,8,12.90,2026-01-28,ok
504,22,beijing,web,1.33,true,beijing,SKU-024,1,13.90,2026-01-01,ok
505,23,shanghai,app,1.67,false,beijing,SKU-025,2,14.90,2026-01-02,ok
506,24,shenzhen,retail,2.00,true,shanghai,SKU-026,3,15.90,2026-01-03,ok
507,25,guangzhou,web,2.33,false,shanghai,SKU-027,4,16.90,2026-01-04,ok
508,26,chengdu,app,2.67,true,shenzhen,SKU-028,5,17.90,2026-01-05,ok
509,27,hangzhou,retail,3.00,false,shenzhen,SKU-029,6,18.90,2026-01-06,ok
510,28,beijing,web,3.33,true,guangzhou,SKU-030,7,19.90,2026-01-07,ok
511,29,shanghai,app,3.67,false,guangzhou,SKU-031,8,20.90,2026-01-08,ok
512,30,shenzhen,retail,4.00,true,chengdu,SKU-032,1,21.90,2026-01-09,ok
513,31,guangzhou,web,4.33,false,chengdu,SKU-033,2,22.90,2026-01-10,ok
514,32,chengdu,app,4.67,true,hangzhou,SKU-034,3,23.90,2026-01-11,ok
515,33,hangzhou,retail,5.00,false,hangzhou,SKU-035,4,24.90,2026-01-12,ok
516,34,beijing,web,5.33,true,beijing,SKU-036,5,25.90,2026-01-13,ok
517,35,shanghai,app,5.67,false,beijing,SKU-037,6,26.90,2026-01-14,ok
518,36,shenzhen,retail,6.00,true,shanghai,SKU-038,7,27.90,2026-01-15,ok
519,37,guangzhou,web,6.33,false,shanghai,SKU-039,8,28.90,2026-01-16,ok
520,38,chengdu,app,6.67,true,shenzhen,SKU-000,1,9.90,2026-01-17,ok
521,39,hangzhou,retail,7.00,false,shenzhen,SKU-001,2,10.90,2026-01-18,ok
522,40,beijing,web,7.33,true,guangzhou,SKU-002,3,11.90,2026-01-19,ok
523,41,shanghai,app,7.67,false,guangzhou,SKU-003,4,12.90,2026-01-20,ok
524,42,shenzhen,retail,8.00,true,chengdu,SKU-004,5,13.90,2026-01-21,ok
525,43,guangzhou,web,8.33,false,chengdu,SKU-005,6,14.90,2026-01-22,ok
526,44,chengdu,app,8.67,true,hangzhou,SKU-006,7,15.90,2026-01-23,ok
527,45,hangzhou,retail,9.00,false,hangzhou,SKU-007,8,16.90,2026-01-24,ok
528,46,beijing,web,9.33,true,beijing,SKU-008,1,17.90,2026-01-25,ok
529,47,shanghai,app,9.67,false,beijing,SKU-009,2,18.90,2026-01-26,ok
530,48,shenzhen,retail,10.00,true,shanghai,SKU-010,3,19.90,2026-01-27,ok
531,49,guangzhou,web,10.33,false,shanghai,SKU-011,4,20.90,2026-01-28,ok
532,50,chengdu,app,10.67,true,shenzhen,SKU-012,5,21.90,2026-01-01,ok
533,51,hangzhou,retail,11.00,false,shenzhen,SKU-013,6,22.90,2026-01-02,ok
534,52,beijing,web,11.33,true,guangzhou,SKU-014,7,23.90,2026-01-03,ok
535,53,shanghai,app,11.67,false,guangzhou,SKU-015,8,24.90,2026-01-04,ok
536,54,shenzhen,retail,12.00,true,chengdu,SKU-016,1,25.90,2026-01-05,ok
537,55,guangzhou,web,12.33,false,chengdu,SKU-017,2,26.90,2026-01-06,ok
538,56,chengdu,app,12.67,true,hangzhou,SKU-018,3,27.90,2026-01-07,ok
539,57,hangzhou,retail,13.00,false,hangzhou,SKU-019,4,28.90,2026-01-08,ok
540,58,beijing,web,13.33,true,beijing,SKU-020,5,9.90,2026-01-09,ok
541,59,shanghai,app,13.67,false,beijing,SKU-021,6,10.90,2026-01-10,ok
542,60,shenzhen,retail,14.00,true,shanghai,SKU-022,7,11.90,2026-01-11,ok
543,61,guangzhou,web,14.33,false,shanghai,SKU-023,8,12.90,2026-01-12,ok
544,62,chengdu,app,14.67,true,shenzhen,SKU-024,1,13.90,2026-01-13,ok
545,63,hangzhou,retail,15.00,false,shenzhen,SKU-025,2,14.90,2026-01-14,ok
546,64,beijing,web,15.33,true,guangzhou,SKU-026,3,15.90,2026-01-15,ok
547,65,shanghai,app,15.67,false,guangzhou,SKU-027,4,16.90,2026-01-16,ok
548,66,shenzhen,retail,16.00,true,chengdu,SKU-028,5,17.90,2026-01-17,ok
549,67,guangzhou,web,16.33,false,chengdu,SKU-029,6,18.90,2026-01-18,ok
550,18,chengdu,app,16.67,true,hangzhou,SKU-030,7,19.90,2026-01-19,ok
551,19,hangzhou,retail,17.00,false,hangzhou,SKU-031,8,20.90,2026-01-20,ok
552,20,beijing,web,17.33,true,beijing,SKU-032,1,21.90,2026-01-21,ok
553,21,shanghai,app,17.67,false,beijing,SKU-033,2,22.90,2026-01-22,ok
554,22,shenzhen,retail,18.00,true,shanghai,SKU-034,3,23.90,2026-01-23,ok
555,23,guangzhou,web,18.33,false,shanghai,SKU-035,4,24.90,2026-01-24,ok
556,24,chengdu,app,18.67,true,shenzhen,SKU-036,5,25.90,2026-01-25,ok
557,25,hangzhou,retail,19.00,false,shenzhen,SKU-037,6,26.90,2026-01-26,ok
558,26,beijing,web,19.33,true,guangzhou,SKU-038,7,27.90,2026-01-27,ok
559,27,shanghai,app,19.67,false,guangzhou,SKU-039,8,28.90,2026-01-28,ok
560,28,shenzhen,retail,20.00,true,chengdu,SKU-000,1,9.90,2026-01-01,ok
561,29,guangzhou,web,20.33,false,chengdu,SKU-001,2,10.90,2026-01-02,ok
562,30,chengdu,app,20.67,true,hangzhou,SKU-002,3,11.90,2026-01-03,ok
563,31,hangzhou,retail,21.00,false,hangzhou,SKU-003,4,12.90,2026-01-04,ok
564,32,beijing,web,21.33,true,beijing,SKU-004,5,13.90,2026-01-05,ok
565,33,shanghai,app,21.67,false,beijing,SKU-005,6,14.90,2026-01-06,ok
566,34,shenzhen,retail,22.00,true,shanghai,SKU-006,7,15.90,2026-01-07,ok
567,35,guangzhou,web,22.33,false,shanghai,SKU-007,8,16.90,2026-01-08,ok
568,36,chengdu,app,22.67,true,shenzhen,SKU-008,1,17.90,2026-01-09,ok
569,37,hangzhou,retail,23.00,false,shenzhen,SKU-009,2,18.90,2026-01-10,ok
570,38,beijing,web,23.33,true,guangzhou,SKU-010,3,19.90,2026-01-11,ok
571,39,shanghai,app,23.67,false,guangzhou,SKU-011,4,20.90,2026-01-12,ok
572,40,shenzhen,retail,24.00,true,chengdu,SKU-012,5,21.90,2026-01-13,ok
573,41,guangzhou,web,24.33,false,chengdu,SKU-013,6,22.90,2026-01-14,ok
574,42,chengdu,app,24.67,true,hangzhou,SKU-014,7,23.90,2026-01-15,ok
575,43,hangzhou,retail,25.00,false,hangzhou,SKU-015,8,24.90,2026-01-16,ok
576,44,beijing,web,25.33,true,beijing,SKU-016,1,25.90,2026-01-17,ok
577,45,shanghai,app,25.67,false,beijing,SKU-017,2,26.90,2026-01-18,ok
578,46,shenzhen,retail,26.00,true,shanghai,SKU-018,3,27.90,2026-01-19,ok
579,47,guangzhou,web,26.33,false,shanghai,SKU-019,4,28.90,2026-01-20,ok
580,48,chengdu,app,26.67,true,shenzhen,SKU-020,5,9.90,2026-01-21,ok
581,49,hangzhou,retail,27.00,false,shenzhen,SKU-021,6,10.90,2026-01-22,ok
582,50,beijing,web,27.33,true,guangzhou,SKU-022,7,11.90,2026-01-23,ok
583,51,shanghai,app,27.67,false,guangzhou,SKU-023,8,12.90,2026-01-24,ok
584,52,shenzhen,retail,28.00,true,chengdu,SKU-024,1,13.90,2026-01-25,ok
585,53,guangzhou,web,28.33,false,chengdu,SKU-025,2,14.90,2026-01-26,ok
586,54,chengdu,app,28.67,true,hangzhou,SKU-026,3,15.90,2026-01-27,ok
587,55,hangzhou,retail,29.00,false,hangzhou,SKU-027,4,16.90,2026-01-28,ok
588,56,beijing,web,29.33,true,beijing,SKU-028,5,17.90,2026-01-01,ok
589,57,shanghai,app,29.67,false,beijing,SKU-029,6,18.90,2026-01-02,ok
590,58,shenzhen,retail,30.00,true,shanghai,SKU-030,7,19.90,2026-01-03,ok
591,59,guangzhou,web,30.33,false,shanghai,SKU-031,8,20.90,2026-01-04,ok
592,60,chengdu,app,30.67,true,shenzhen,SKU-032,1,21.90,2026-01-05,ok
593,61,hangzhou,retail,31.00,false,shenzhen,SKU-033,2,22.90,2026-01-06,ok
594,62,beijing,web,31.33,true,guangzhou,SKU-034,3,23.90,2026-01-07,ok
595,63,shanghai,app,31.67,false,guangzhou,SKU-035,4,24.90,2026-01-08,ok
596,64,shenzhen,retail,32.00,true,chengdu,SKU-036,5,25.90,2026-01-09,ok
597,65,guangzhou,web,32.33,false,chengdu,SKU-037,6,26.90,2026-01-10,ok
598,66,chengdu,app,32.67,true,hangzhou,SKU-038,7,27.90,2026-01-11,ok
599,67,hangzhou,retail,33.00,false,hangzhou,SKU-039,8,28.90,2026-01-12,ok
600,18,beijing,web,0.00,true,beijing,SKU-000,1,9.90,2026-01-13,ok
601,19,shanghai,app,0.33,false,beijing,SKU-001,2,10.90,2026-01-14,ok
602,20,shenzhen,retail,0.67,true,shanghai,SKU-002,3,11.90,2026-01-15,ok
603,21,guangzhou,web,1.00,false,shanghai,SKU-003,4,12.90,2026-01-16,ok
604,22,chengdu,app,1.33,true,shenzhen,SKU-004,5,13.90,2026-01-17,ok
605,23,hangzhou,retail,1.67,false,shenzhen,SKU-005,6,14.90,2026-01-18,ok
606,24,beijing,web,2.00,true,guangzhou,SKU-006,7,15.90,2026-01-19,ok
607,25,shanghai,app,2.33,false,guangzhou,SKU-007,8,16.90,2026-01-20,ok
608,26,shenzhen,retail,2.67,true,chengdu,SKU-008,1,17.90,2026-01-21,ok
609,27,guangzhou,web,3.00,false,chengdu,SKU-009,2,18.90,2026-01-22,ok
610,28,chengdu,app,3.33,true,hangzhou,SKU-010,3,19.90,2026-01-23,ok
611,29,hangzhou,retail,3.67,false,hangzhou,SKU-011,4,20.90,2026-01-24,ok
612,30,beijing,web,4.00,true,beijing,SKU-012,5,21.90,2026-01-25,ok
613,31,shanghai,app,4.33,false,beijing,SKU-013,6,22.90,2026-01-26,ok
614,32,shenzhen,retail,4.67,true,shanghai,SKU-014,7,23.90,2026-01-27,ok
615,33,guangzhou,web,5.00,false,shanghai,SKU-015,8,24.90,2026-01-28,ok
616,34,chengdu,app,5.33,true,shenzhen,SKU-016,1,25.90,2026-01-01,ok
617,35,hangzhou,retail,5.67,false,shenzhen,SKU-017,2,26.90,2026-01-02,ok
618,36,beijing,web,6.00,true,guangzhou,SKU-018,3,27.90,2026-01-03,ok
